"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","Cluster"
3596.749572,1,0,0,0,1172.638871,0,0,0,0.166667,3,0,6000,1499.401344,765.099049,0,3
1118.479084,1,325.95,203.96,121.99,0,0.666667,0.333333,0.25,0,0,9,2400,290.888289,369.130795,0,2
1906.703614,1,780,0,780,0,1,0,1,0,0,12,3000,1338.303471,598.649198,0,2
1247.196735,1,243,243,0,0,0.333333,0.333333,0,0,0,9,1200,529.091477,919.446681,0,1
336.640397,1,589.59,165,424.59,0,0.833333,0.083333,0.75,0,0,17,5000,839.728514,184.635553,0,2
957.980588,1,424.76,0,424.76,0,0.333333,0,0.333333,0,0,4,5000,504.56116,337.959338,0,2
260.409355,1,545.34,257.34,288,0,0.416667,0.166667,0.166667,0,0,9,1500,384.809868,189.1629,0,2
633.388444,1,830.45,830.45,0,0,0.416667,0.416667,0,0,0,8,6000,497.263402,239.606651,0,2
743.52397,1,962.78,278.48,684.3,360.154972,1,0.25,1,0.083333,1,30,1000,402.895757,794.825011,0,2
256.028048,1,627.42,0,627.42,0,0.833333,0,0.833333,0,0,16,2500,288.225797,174.799517,0.083333,2
1109.172807,0.909091,190,190,0,1496.441591,0.083333,0.083333,0,0.166667,5,1,1500,795.189855,331.294133,0,3
608.422266,0.636364,0,0,0,2338.86519,0,0,0,0.166667,2,0,4000,600.277524,369.688294,0,3
7.950803,0.636364,92.2,0,92.2,0,0.583333,0,0.583333,0,0,7,3000,152.592178,125.684033,0.166667,1
405.052353,1,515.14,69,446.14,0,0.583333,0.083333,0.416667,0,0,11,4500,281.491353,280.482025,0,2
1074.258487,1,11.35,0,11.35,0,0.083333,0,0.083333,0,0,1,1200,421.348577,206.637191,0,1
79.517489,0.818182,335.38,270,65.38,0,0.25,0.083333,0.083333,0,0,3,3000,413.920617,122.063597,0.111111,1
3083.784255,1,0,0,0,737.652849,0,0,0,0.166667,2,0,5500,1033.581612,746.430888,0,3
176.837859,1,108.39,0,108.39,0,0.416667,0,0.416667,0,0,6,1500,56.561603,174.299229,0,1
73.10055,1,78.09,0,78.09,0,0.25,0,0.166667,0,0,3,4000,93.718849,256.977391,0,1
2468.506177,1,0,0,0,648.808629,0,0,0,0.25,4,0,2500,601.740186,1085.79506,0,3
955.159037,1,440.57,45.65,394.92,0,0.666667,0.083333,0.666667,0,0,13,1000,684.090131,591.385845,0,2
827.255067,1,281.97,0,281.97,0,0.416667,0,0.416667,0,0,5,1000,298.808637,232.286208,0,1
1764.083164,1,329.47,0,329.47,58.536178,1,0,1,0.166667,2,22,1800,789.269658,798.373689,0,2
232.140345,0.818182,552.66,76,476.66,76.633316,1,0.166667,1,0.083333,2,20,500,1123.972876,332.553992,0.090909,2
1129.185643,1,0,0,0,1385.126221,0,0,0,0.25,3,0,1500,1275.071841,293.203915,0,3
1860.469601,1,0,0,0,303.822585,0,0,0,0.166667,2,0,4000,560.883507,436.589785,0,3
947.70851,1,483.4,483.4,0,1288.83283,0.083333,0.083333,0,0.166667,2,1,2000,394.907752,280.049702,0,3
3067.274152,1,0,0,0,591.246114,0,0,0,0.083333,1,0,3500,692.136868,877.674613,0,3
1986.558317,1,0,0,0,872.861808,0,0,0,0.166667,4,0,6500,653.211583,587.112789,0,3
36.174755,1,315,0,315,0,1,0,1,0,0,12,1000,294.181491,166.626282,0,2
62.104602,0.636364,377.62,0,377.62,0,0.5,0,0.5,0,0,6,2500,548.900318,99.168927,0.181818,1
3164.714813,1,839.65,815.65,24,96.764357,0.5,0.416667,0.083333,0.083333,1,7,4000,740.325412,1010.532573,0,2
2068.865586,1,0,0,0,1285.834671,0,0,0,0.166667,2,0,2500,607.215424,496.404113,0,3
14.891908,0.818182,59.8,59.8,0,0,0.166667,0.166667,0,0,0,2,500,98.211239,119.964053,0,1
25.499945,0.727273,62.53,62.53,0,0,0.083333,0.083333,0,0,0,1,1700,1637.518241,110.864194,0.090909,1
1101.8547,1,0,0,0,38.930597,0,0,0,0.083333,1,0,2100,292.271318,282.262223,0,1
63.928065,1,183.6,0,183.6,0,1,0,1,0,0,12,1500,141.055898,171.950243,0,2
1281.842665,1,0,0,0,371.667107,0,0,0,0.333333,4,0,1500,576.243687,407.81451,0,3
863.130387,1,37.3,37.3,0,0,0.166667,0.166667,0,0,0,2,1000,164.343581,176.441403,0,1
50.302615,0.636364,0,0,0,575.797773,0,0,0,0.166667,2,0,500,511.341658,186.033645,0,1
61.588389,0.818182,250,39,211,0,0.666667,0.083333,0.666667,0,0,12,1000,282.556704,149.753219,0.111111,2
564.325877,1,0,0,0,36.998782,0,0,0,0.083333,1,0,600,239.847051,336.627401,0,1
2067.148279,1,792.68,441.9,350.78,446.493825,0.583333,0.25,0.5,0.333333,7,21,3500,697.332323,611.827896,0,2
1507.001995,1,209.1,209.1,0,0,0.25,0.25,0,0,0,4,1800,443.628394,417.620633,0,1
92.325796,1,371.16,0,371.16,0,1,0,1,0,0,12,2000,205.804949,170.367631,0.166667,2
2133.901379,1,303.03,9.03,294,0,1,0.083333,1,0,0,13,3000,1512.770602,615.208288,0,2
1747.876077,1,0,0,0,2774.385866,0,0,0,0.25,7,0,3000,495.398338,379.91166,0,3
519.444307,1,525,0,525,0,1,0,1,0,0,12,1000,1500.456687,806.258492,0.083333,2
125.793836,1,630,0,630,0,1,0,0.916667,0,0,12,1000,373.891965,166.265696,0.2,2
858.857651,1,1013.61,631.13,382.48,0,0.5,0.25,0.416667,0,0,13,2500,739.761292,257.745004,0,2
368.330629,1,1029.29,1029.29,0,0,0.416667,0.416667,0,0,0,6,6500,1393.630631,170.881343,0,2
339.183041,1,139.5,139.5,0,0,0.25,0.25,0,0,0,3,1200,877.494612,167.323383,0.090909,1
390.008261,1,0,0,0,463.287959,0,0,0,0.083333,1,0,2500,250.588485,205.177541,0,1
4355.982388,1,0,0,0,305.985578,0,0,0,0.166667,2,0,7500,1188.602797,1142.583303,0,3
662.691336,1,0,0,0,967.59402,0,0,0,0.166667,4,0,1200,107.916464,291.705634,0,3
47.193664,1,132,0,132,0,0.166667,0,0.166667,0,0,2,2500,267.057792,170.357282,0,1
1280.732187,1,0,0,0,395.725602,0,0,0,0.166667,4,0,1500,397.461163,380.286525,0,3
39.241601,1,199.56,0,199.56,0,1,0,1,0,0,12,3000,1558.673423,223.538858,0.25,2
871.499977,1,20,20,0,197.024597,0.083333,0.083333,0,0.333333,5,1,2000,278.265172,277.580245,0,3
1340.671346,1,0,0,0,244.036318,0,0,0,0.25,3,0,1500,514.124193,519.856738,0,3
43.762299,1,422.24,347.24,75,0,1,0.166667,1,0,0,15,3000,280.83786,119.087402,0,2
138.459191,1,327.94,0,327.94,0,1,0,1,0,0,26,5000,188.683162,208.663344,0,2
74.755978,1,553.7,248.7,305,0,0.583333,0.333333,0.166667,0,0,9,1000,467.131192,169.840535,0.2,2
1245.976021,1,0,0,0,615.715834,0,0,0,0.083333,2,0,1800,328.825762,287.194759,0,1
1459.803597,1,0,0,0,218.234292,0,0,0,0.416667,5,0,1500,436.226459,602.777344,0,3
225.282024,1,545.68,0,545.68,0,1,0,1,0,0,14,6500,1097.963345,176.797021,0.083333,2
1117.33657,1,0,0,0,99.315429,0,0,0,0.25,4,0,1200,272.177301,395.344077,0,3
900.541751,1,15.8,0,15.8,0,0.25,0,0.25,0,0,3,7000,1542.583506,375.127536,0,1
504.409631,1,338.9,199,139.9,0,0.416667,0.166667,0.166667,0,0,5,2500,829.691401,190.314886,0,1
958.920206,1,66.7,0,66.7,0,0.166667,0,0.166667,0,0,2,1000,302.656395,800.097611,0,1
15.257465,0.636364,238.25,0,238.25,0,0.083333,0,0.083333,0,0,2,3000,4.841543,111.741197,0,1
15.008041,1,108.95,49.8,59.15,0,0.5,0.083333,0.333333,0,0,6,1500,149.853315,131.972396,0.111111,1
2676.263845,1,0,0,0,2328.859489,0,0,0,0.083333,1,0,3500,636.709165,558.717246,0,3
500.219415,1,27.05,0,27.05,0,0.083333,0,0.083333,0,0,1,1200,104.687781,300.921255,0,1
4128.31155,1,0,0,0,1674.401635,0,0,0,0.416667,6,0,5000,1082.274035,1107.973906,0,3
10.678354,0.727273,50,50,0,0,0.083333,0.083333,0,0,0,1,3000,71.90595,91.526002,0,1
1273.731635,1,0,0,0,534.228453,0,0,0,0.166667,3,0,1500,755.520686,568.672226,0,3
15.330559,0.727273,144.64,0,144.64,0,0.666667,0,0.666667,0,0,8,1000,198.970881,96.044022,0,1
1630.991993,1,578.9,0,578.9,145.230653,0.666667,0,0.583333,0.083333,1,20,2500,574.051951,940.119465,0,2
1447.267049,1,0,0,0,77.866868,0,0,0,0.083333,1,0,1500,315.87129,298.701546,0,1
1268.250294,1,167,167,0,1141.77504,0.083333,0.083333,0,0.333333,5,1,1800,467.080947,404.439747,0,3
157.763858,0.909091,211.07,211.07,0,0,0.25,0.25,0,0,0,4,1400,994.915444,186.548599,0.1,1
724.854858,1,185.63,185.63,0,321.127263,0.25,0.25,0,0.083333,1,4,1300,1474.929946,441.741032,0.083333,1
1071.748626,1,0,0,0,567.817662,0,0,0,0.166667,2,0,3500,513.503781,436.115043,0,3
1938.648722,1,0,0,0,2548.837078,0,0,0,0.333333,5,0,6000,1732.275197,457.524824,0,3
670.885072,1,341.9,215.18,126.72,294.185703,0.833333,0.25,0.666667,0.166667,4,13,4000,409.29211,185.805592,0,2
1436.996287,1,0,0,0,73.568388,0,0,0,0.25,4,0,1500,292.521349,503.505212,0,3
3362.979048,1,90,90,0,2093.951054,0.083333,0.083333,0,0.25,3,1,5000,1599.377333,765.036103,0,3
31.980197,0.727273,300,0,300,0,0.666667,0,0.583333,0,0,8,7500,214.796949,99.124898,0,2
1964.369476,0.727273,0,0,0,2706.493856,0,0,0,0.083333,1,0,3000,636.224436,675.460542,0,3
2266.220776,1,125.32,125.32,0,434.011893,0.083333,0.083333,0,0.083333,1,1,3000,657.190307,633.370465,0,3
830.51605,1,1059.04,799.04,260,0,0.5,0.333333,0.25,0,0,8,3000,182.53903,400.00556,0,2
77.523872,1,325,0,325,117.402685,0.833333,0,0.75,0.166667,2,10,6500,408.437645,208.322149,0.166667,2
72.76697,1,0,0,0,952.855308,0,0,0,0.083333,1,0,2500,945.465018,56.782521,0.090909,1
1753.27998,1,245.85,245.85,0,468.567126,0.333333,0.333333,0,0.25,5,4,1800,955.297792,686.649339,0,3
1344.982445,1,224.54,0,224.54,0,0.5,0,0.5,0,0,18,1500,619.063466,678.63587,0,2
805.368458,1,0,0,0,1257.626787,0,0,0,0.333333,7,0,1000,1515.789235,201.815134,0.083333,3
264.869295,1,940,940,0,0,0.166667,0.166667,0,0,0,2,6000,753.034035,179.692509,0,2
576.890374,1,1081,1081,0,0,0.25,0.25,0,0,0,3,6000,513.64046,190.606207,0,2
2292.952733,1,0,0,0,523.015459,0,0,0,0.166667,2,0,2500,976.79165,724.561182,0,3
690.625555,1,666.6,0,666.6,0,1,0,1,0,0,12,6000,1130.376548,170.144183,0,2
1158.01315,1,170,170,0,299.89919,0.083333,0.083333,0,0.25,3,1,1200,525.816276,616.813089,0,3
145.320241,0.636364,530.81,0,530.81,0,0.583333,0,0.5,0,0,7,5500,143.114001,196.881446,0,2
1793.954788,1,0,0,0,93.199729,0,0,0,0.083333,1,0,2500,508.613001,481.397375,0,1
385.841997,1,24.63,0,24.63,0,0.416667,0,0.416667,0,0,5,4500,1349.938041,203.987924,0,1
1121.018433,1,0,0,0,410.041428,0,0,0,0.083333,2,0,1500,858.248769,296.752391,0,1
1191.749595,1,0,0,0,1242.647518,0,0,0,0.166667,2,0,2500,387.341388,352.084649,0,3
437.609832,1,0,0,0,1340.127945,0,0,0,0.166667,3,0,1200,1569.501192,156.935733,0.090909,3
2701.540547,1,0,0,0,932.369762,0,0,0,0.25,4,0,3000,1065.255189,1135.449267,0,3
3425.949762,1,0,0,0,2601.134743,0,0,0,0.416667,7,0,4000,1114.681017,732.984374,0,3
1143.333419,1,0,0,0,267.402242,0,0,0,0.083333,1,0,2500,588.789066,289.050092,0,1
1595.980444,1,0,0,0,138.761295,0,0,0,0.333333,4,0,2400,351.305519,440.128449,0,3
536.027158,1,0,0,0,1057.951828,0,0,0,0.166667,3,0,1200,1326.002237,286.69926,0,3
2786.743524,1,231.63,86.63,145,0,0.5,0.166667,0.25,0,0,6,3000,711.838166,750.333981,0,3
11.116861,1,168,0,168,0,1,0,1,0,0,12,5500,154.705191,157.784568,0.083333,2
13.792103,0.909091,600,600,0,0,0.083333,0.083333,0,0,0,1,4500,607.677726,92.393376,0,1
364.219107,0.818182,142.52,142.52,0,654.345476,0.083333,0.083333,0,0.25,6,2,2500,621.956899,191.258003,0,3
1173.949821,1,785.69,785.69,0,0,0.416667,0.416667,0,0,0,8,1200,473.659122,619.376955,0,2
1543.205532,1,1027.57,927.57,100,0,0.416667,0.333333,0.083333,0,0,13,6000,319.878647,443.406361,0,2
467.345479,1,46.74,0,46.74,0,0.166667,0,0.166667,0,0,2,2500,122.054178,206.106505,0,1
1952.189994,1,297.59,99.59,198,55.219714,0.5,0.083333,0.416667,0.166667,2,7,2500,634.780319,658.460719,0,3
1773.484195,1,0,0,0,1578.889669,0,0,0,0.25,3,0,3000,442.578729,616.532252,0,3
1734.688041,1,0,0,0,158.851964,0,0,0,0.166667,2,0,1800,363.842433,612.656741,0,3
927.294609,1,364.74,151.42,213.32,0,0.75,0.166667,0.583333,0,0,16,1000,442.174198,711.024081,0,2
1248.193121,1,40.13,0,40.13,0,0.083333,0,0.083333,0,0,1,1750,293.330975,343.940892,0,1
692.529504,1,404,404,0,0,0.166667,0.166667,0,0,0,2,6400,787.236366,201.135008,0,1
952.952011,1,39.58,39.58,0,663.05871,0.083333,0.083333,0,0.083333,3,1,1800,1665.457998,204.226245,0,3
985.457755,1,672.31,103,569.31,0,1,0.166667,1,0,0,17,2500,1656.974517,542.14663,0,2
21.409828,1,149.71,0,149.71,0,0.916667,0,0.916667,0,0,11,1500,141.974905,150.500248,0.166667,2
868.331112,1,1167.15,864.28,302.87,748.152104,1,0.25,1,0.25,4,26,3000,704.323375,240.060933,0.083333,2
1235.224095,1,637.28,10,627.28,0,1,0.083333,0.916667,0,0,13,1500,742.382146,703.203441,0,2
704.910363,1,500.5,225.5,275,851.158327,1,0.166667,1,0.333333,6,18,1200,1713.299924,425.812312,0,2
1340.551352,1,427.96,331.96,96,618.344755,0.5,0.333333,0.416667,0.166667,4,12,1500,326.956073,472.486843,0,2
182.171771,1,270.65,45.65,225,0,0.833333,0.083333,0.75,0,0,10,1000,216.489485,190.287126,0,2
1383.72609,1,0,0,0,148.185304,0,0,0,0.166667,2,0,1500,298.943957,508.050053,0,1
658.6552,1,629.99,629.99,0,0,0.083333,0.083333,0,0,0,1,6000,353.862252,247.500183,0,1
2899.781468,1,223.62,193.94,29.68,507.263645,0.333333,0.25,0.166667,0.083333,2,6,3000,1059.352415,683.372766,0,3
1278.829156,1,0,0,0,2425.727213,0,0,0,0.166667,6,0,4000,445.436177,418.536968,0,3
1859.165344,1,0,0,0,1543.160715,0,0,0,0.083333,5,0,3500,310.775643,659.586136,0,3
1413.865738,1,313.03,313.03,0,1405.693267,0.25,0.25,0,0.166667,3,4,1800,1467.766461,405.632903,0,3
205.409896,0.909091,0,0,0,1903.840296,0,0,0,0.25,3,0,1500,779.245735,60.582149,0.125,1
1022.71734,1,120.09,120.09,0,0,0.083333,0.083333,0,0,0,1,2500,368.7253,410.924268,0,1
2722.600219,1,0,0,0,234.473649,0,0,0,0.083333,2,0,3000,638.102089,653.783205,0,3
165.721899,1,231.51,115,116.51,0,0.833333,0.166667,0.75,0,0,24,4300,90.964048,208.147019,0,2
738.656748,1,0,0,0,1417.01143,0,0,0,0.25,3,0,3000,170.645351,187.555397,0,3
875.649126,1,0,0,0,748.125667,0,0,0,0.166667,3,0,1200,860.788124,214.677868,0,3
99.508886,0.636364,248.72,225.39,23.33,198.923306,0.25,0.166667,0.083333,0.166667,3,3,1500,275.248686,100.780063,0.083333,1
1322.005771,1,0,0,0,159.292225,0,0,0,0.25,3,0,1500,404.269442,424.156288,0,3
216.716507,1,0,0,0,810.792285,0,0,0,0.25,3,0,1800,1308.537026,94.70744,0.25,1
1039.256129,1,618.75,0,618.75,0,0.916667,0,0.916667,0,0,11,1700,202.137436,262.20484,0,2
293.118363,1,368.91,0,368.91,683.536421,0.75,0,0.75,0.166667,3,18,1800,1309.489418,195.953485,0.166667,2
28.593511,0.909091,258.32,0,258.32,0,0.666667,0,0.583333,0,0,10,4000,307.750161,161.030353,0.166667,2
1597.679284,1,272.4,0,272.4,0,1,0,1,0,0,16,1550,587.710246,1090.811625,0,2
1140.91813,1,0,0,0,1531.176754,0,0,0,0.333333,6,0,1800,1336.452403,374.452534,0,3
287.817221,1,360,360,0,0,0.083333,0.083333,0,0,0,1,3000,112.678222,208.247475,0,1
3.894895,0.727273,182.49,0,182.49,0,0.916667,0,0.916667,0,0,11,1500,201.08824,13.88938,0,2
2377.537394,1,0,0,0,2420.59067,0,0,0,0.166667,3,0,5000,533.940153,826.56466,0,3
2269.073907,1,284.9,284.9,0,490.612381,0.166667,0.166667,0,0.333333,5,6,6000,559.24901,786.402078,0,3
588.618641,1,0,0,0,36.769821,0,0,0,0.166667,2,0,1200,1386.88202,232.802183,0.083333,1
2267.664008,1,0,0,0,76.590404,0,0,0,0.083333,1,0,2500,597.046672,673.465761,0,3
153.679036,1,181.81,0,181.81,0,0.833333,0,0.833333,0,0,16,1500,454.857585,183.013235,0,2
450.746858,1,194.1,194.1,0,345.734661,0.166667,0.166667,0,0.333333,6,4,600,635.073163,389.795498,0,3
957.010021,1,604.8,0,604.8,901.754709,1,0,0.916667,0.083333,3,12,1000,811.45719,926.087148,0,2
1097.28593,1,0,0,0,37.643261,0,0,0,0.166667,2,0,1200,236.375748,259.21298,0,1
114.523682,1,83,83,0,69.22803,0.166667,0.166667,0,0.166667,2,3,300,196.333324,201.615417,0.083333,1
298.779514,0.909091,1205.85,310.97,894.88,0,0.666667,0.333333,0.416667,0,0,12,3000,378.768909,130.651802,0,2
358.915537,0.727273,0,0,0,709.485501,0,0,0,0.166667,5,0,6400,331.996644,137.43958,0,1
1047.854274,1,384,0,384,0,1,0,1,0,0,12,1000,530.36208,1127.724623,0,2
1638.42534,1,0,0,0,37.921481,0,0,0,0.083333,1,0,1800,459.151425,335.813771,0,1
471.104779,1,0,0,0,58.192353,0,0,0,0.25,3,0,500,165.27161,190.841988,0,1
1768.589163,1,63.7,63.7,0,0,0.083333,0.083333,0,0,0,1,2000,750.927612,379.079339,0,1
2475.507619,1,569.85,233.04,336.81,1909.470528,0.666667,0.083333,0.583333,0.25,3,14,5000,672.048823,658.657911,0,3
10.035492,1,0,0,0,139.113927,0,0,0,0.083333,2,0,1000,154.970698,77.402578,0,1
130.142888,0.636364,0,0,0,435.228353,0,0,0,0.083333,1,0,3000,791.783333,138.420191,0.166667,1
449.026889,1,313.2,0,313.2,0,1,0,1,0,0,12,1000,136.096707,217.449281,0,2
2556.292783,1,0,0,0,226.369362,0,0,0,0.166667,2,0,6000,1311.010857,841.880535,0,3
2059.035678,1,0,0,0,387.757647,0,0,0,0.083333,1,0,2500,460.005554,754.982656,0,3
91.266202,0.909091,701.59,701.59,0,0,0.333333,0.333333,0,0,0,6,3200,812.383013,140.175864,0.1,2
200.574081,1,675.9,675.9,0,0,0.416667,0.416667,0,0,0,8,7500,753.502654,308.604961,0.083333,2
882.715792,1,120,0,120,322.935862,1,0,1,0.25,4,12,1000,307.584827,249.005928,0,2
701.135691,1,1004.04,624,380.04,181.874234,0.416667,0.166667,0.25,0.083333,1,6,3000,359.829195,190.226811,0,2
1175.922628,1,14.72,14.72,0,79.252166,0.083333,0.083333,0,0.25,3,1,1200,347.568201,463.992512,0,3
26.157304,0.818182,318.41,65,253.41,0,0.75,0.083333,0.666667,0,0,11,5000,240.474518,154.2101,0,2
844.230511,1,615,336,279,0,0.666667,0.25,0.416667,0,0,9,1500,1028.163341,183.039309,0,2
1228.170181,1,817.94,436.64,381.3,0,0.666667,0.166667,0.5,0,0,8,1500,708.383328,831.442071,0,2
1306.735189,1,0,0,0,256.361633,0,0,0,0.25,4,0,5500,536.065588,324.670041,0,3
1727.516892,1,624.46,624.46,0,0,0.333333,0.333333,0,0,0,9,1800,925.227009,865.078504,0,2
387.449138,1,253.7,253.7,0,0,0.416667,0.416667,0,0,0,8,3000,198.133653,200.73031,0,1
828.013302,1,126.48,0,126.48,0,0.25,0,0.166667,0,0,3,3000,301.728915,224.641178,0,1
997.98763,1,952.29,152.29,800,274.949525,1,0.083333,1,0.083333,2,17,1200,1273.253687,580.934766,0,2
641.02208,1,0,0,0,180.321494,0,0,0,0.25,4,0,1000,345.161002,277.7637,0,1
2638.45383,1,0,0,0,262.082802,0,0,0,0.166667,2,0,2900,642.830286,599.508236,0,3
144.006679,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1000,287.560084,177.475343,0,1
2731.319748,1,0,0,0,410.837121,0,0,0,0.25,3,0,3000,696.542192,761.827013,0,3
1478.069308,1,0,0,0,37.483718,0,0,0,0.083333,1,0,1500,287.13201,531.655053,0,1
145.379392,0.727273,0,0,0,79.010936,0,0,0,0.166667,2,0,1000,542.489358,156.265479,0.125,1
1371.015868,1,180,180,0,0,0.166667,0.166667,0,0,0,2,3000,534.055194,866.123831,0,1
501.360034,1,107.27,107.27,0,0,0.25,0.25,0,0,0,3,7500,614.163281,188.038862,0,1
1308.128024,1,623.03,0,623.03,0,0.916667,0,0.833333,0,0,15,1500,306.967651,356.087522,0,2
40.778677,1,100.98,100.98,0,0,0.333333,0.333333,0,0,0,4,400,227.659466,196.226103,0,1
425.549034,1,151.68,0,151.68,0,1,0,1,0,0,12,1000,72.454987,270.085264,0,2
907.371097,1,55.65,0,55.65,0,0.166667,0,0.166667,0,0,3,1000,416.818116,603.735158,0,1
294.280019,1,19.9,19.9,0,75.255164,0.083333,0.083333,0,0.166667,2,1,1000,214.638861,174.577973,0,1
379.198083,1,40,0,40,0,0.166667,0,0.166667,0,0,3,2900,224.790156,212.520426,0,1
264.051708,1,63,63,0,39.762754,0.083333,0.083333,0,0.083333,1,1,5000,360.123912,192.075716,0,1
218.894935,1,568.34,568.34,0,0,0.333333,0.333333,0,0,0,4,3000,279.74723,241.723393,0,2
880.259646,1,831.52,609.37,222.15,0,0.5,0.333333,0.416667,0,0,20,1200,975.402992,229.25572,0,2
1593.655423,1,358.7,111.3,247.4,618.455892,0.416667,0.083333,0.25,0.25,5,8,2000,467.499859,449.473659,0,3
7.992356,1,196.66,0,196.66,0,0.166667,0,0.083333,0,0,2,7000,90.0711,29.862755,0.083333,1
16.646768,0.818182,135.28,0,135.28,0,0.5,0,0.5,0,0,6,4000,212.020939,142.655139,0.111111,1
66.296517,1,56.44,0,56.44,0,0.333333,0,0.333333,0,0,4,1500,110.099433,166.020925,0,1
1163.135011,1,0,0,0,884.506039,0,0,0,0.166667,6,0,1200,222.485191,420.701352,0,3
1298.539837,1,42.56,0,42.56,0,0.25,0,0.25,0,0,3,1500,278.050986,814.495329,0,1
59.614155,0.818182,438,0,438,0,1,0,1,0,0,12,1500,525.046566,149.110815,0.090909,2
1190.007646,1,0,0,0,1491.137439,0,0,0,0.25,4,0,1500,175.509452,546.469472,0,3
337.269093,1,0,0,0,149.696598,0,0,0,0.083333,1,0,1200,482.296401,191.122638,0,1
445.179998,1,0,0,0,58.770943,0,0,0,0.25,3,0,500,197.851349,214.062758,0,1
1337.133737,1,0,0,0,73.354616,0,0,0,0.083333,1,0,1500,349.862368,350.033702,0,1
487.723632,1,0,0,0,978.210005,0,0,0,0.083333,1,0,1500,1454.589519,184.288462,0.083333,1
2487.42306,1,113.25,0,113.25,512.570394,0.416667,0,0.416667,0.083333,3,5,2500,600.106329,1033.145181,0,3
930.322044,1,444.96,0,444.96,0,1,0,1,0,0,12,1000,630.302306,657.600716,0,2
253.367476,0.909091,626.69,0,626.69,0,0.416667,0,0.416667,0,0,5,1500,969.151872,176.889617,0,2
1450.649137,1,0,0,0,1782.155586,0,0,0,0.25,4,0,4000,843.588576,316.380664,0,3
2447.62454,1,116.16,26.16,90,729.174169,0.5,0.083333,0.416667,0.083333,1,7,7500,525.469962,571.995314,0,3
1042.614416,1,0,0,0,119.716756,0,0,0,0.083333,2,0,1200,269.011259,437.211705,0,1
646.398621,1,839.05,192.95,646.1,0,1,0.166667,1,0,0,19,4500,1350.435597,248.178351,0.083333,2
1466.852542,1,543.58,543.58,0,0,0.25,0.25,0,0,0,4,2500,518.150669,355.284593,0,2
47.162463,0.909091,1276.72,810,466.72,0,0.416667,0.083333,0.333333,0,0,5,6000,602.244665,94.668806,0.166667,2
2466.452707,1,118.72,44.8,73.92,0,0.166667,0.083333,0.083333,0,0,3,5000,732.01795,908.384613,0,3
1414.422361,1,90.03,0,90.03,0,0.833333,0,0.833333,0,0,12,1500,323.893824,492.851078,0,2
585.537233,1,178,0,178,723.138529,0.333333,0,0.333333,0.083333,3,4,1000,1198.443149,316.758371,0.083333,1
1079.097023,1,247.44,0,247.44,0,1,0,1,0,0,12,1200,503.445403,302.481716,0,2
1761.69297,1,0,0,0,950.448895,0,0,0,0.25,7,0,2000,414.860394,452.085171,0,3
812.317275,1,404.91,0,404.91,0,0.75,0,0.75,0,0,18,1000,573.841447,318.793218,0,2
55.539236,0.909091,201.27,201.27,0,0,0.083333,0.083333,0,0,0,1,7500,467.319744,144.25972,0.111111,1
1799.320009,1,0,0,0,872.408101,0,0,0,0.083333,2,0,2000,298.163408,718.578894,0,3
1267.621753,1,107.05,64.55,42.5,0,0.416667,0.25,0.083333,0,0,5,4000,505.790714,382.36978,0,1
1201.204437,1,117.89,117.89,0,0,0.333333,0.333333,0,0,0,4,1200,283.696314,454.665216,0,1
1343.200147,1,848.53,0,848.53,0,0.666667,0,0.666667,0,0,14,5500,817.669027,333.092064,0,2
1474.532261,1,106,106,0,36.308611,0.083333,0.083333,0,0.083333,2,2,3000,349.349174,434.513783,0,1
11.566281,1,148.56,0,148.56,0,1,0,0.916667,0,0,12,1500,128.994977,139.382867,0.090909,2
741.05358,1,0,0,0,37.527333,0,0,0,0.083333,1,0,1200,1267.067064,231.513272,0,1
1139.691004,1,117,117,0,0,0.083333,0.083333,0,0,0,1,1200,492.089429,437.099794,0,1
3200.184366,1,0,0,0,2139.707578,0,0,0,0.083333,1,0,5000,780.190463,920.718093,0,3
408.724408,1,89.39,89.39,0,108.912198,0.083333,0.083333,0,0.083333,1,1,3000,166.426897,211.611083,0,1
986.828539,1,417.25,394.76,22.49,778.725777,0.333333,0.333333,0.083333,0.083333,1,7,1200,1706.126097,398.734242,0,3
3144.690403,1,865.94,865.94,0,0,0.25,0.25,0,0,0,4,3500,1018.210531,977.712784,0,2
202.08047,1,190.96,0,190.96,0,0.25,0,0.25,0,0,3,1000,156.408373,173.016455,0.083333,1
17.245539,0.636364,19.5,0,19.5,0,0.083333,0,0.083333,0,0,1,1500,95.789433,119.880198,0,1
793.213204,1,1011.16,488.99,522.17,0,0.833333,0.333333,0.5,0,0,19,1000,842.847535,307.591569,0,2
983.363407,1,275.06,0,275.06,0,0.5,0,0.5,0,0,6,1000,587.715737,316.239935,0,1
473.807764,0.818182,546.94,0,546.94,0,1,0,1,0,0,19,7000,1612.129418,121.996148,0,2
